지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%)
112,인천,7/31/2019,25,23.7,26.3,50,3.6,97.1
112,인천,8/1/2019,25.8,23.4,28.3,26,2.4,93.5
112,인천,8/2/2019,27.6,24.8,31.5,,1.9,82.4
112,인천,8/3/2019,28.8,25.2,33.6,,2.1,75.5
112,인천,8/4/2019,28.7,25.3,33.1,,2,74.8
112,인천,8/5/2019,29.9,26.1,34,,2.3,73.8
112,인천,8/6/2019,31.4,28.2,34.9,,2.4,59.4
112,인천,8/7/2019,27.9,25.7,31.1,0,2.1,75
112,인천,8/8/2019,28,26.3,30.8,,2.1,79.4
112,인천,8/9/2019,28.9,26,32.3,,2.2,72.6
112,인천,8/10/2019,31.4,27.1,36,,2.9,63
112,인천,8/11/2019,30.3,24.9,35.1,10,6.1,57.6
112,인천,8/12/2019,26.2,24.5,28.8,52.7,3.7,95.3
112,인천,8/13/2019,27.5,23.5,31.7,4.1,2.2,81.8
112,인천,8/14/2019,29.5,26.3,33.3,2.7,2.1,75.9
112,인천,8/15/2019,26.3,23.8,28.5,6.4,3.6,80
112,인천,8/16/2019,25.8,23.8,29,0,3.7,82
112,인천,8/17/2019,25.3,23.5,28.5,0,3,74.6
112,인천,8/18/2019,25.3,23.2,28.4,,2.5,71.6
112,인천,8/19/2019,26.1,22.8,29.7,,2.5,70.9
112,인천,8/20/2019,27.9,23.5,31.4,,2.2,62.8
112,인천,8/21/2019,26.9,24.7,30.7,0.6,2.4,71.4
112,인천,8/22/2019,26.3,23.9,29.4,,2.5,74
112,인천,8/23/2019,25.8,22.9,29,,3.1,62.8
112,인천,8/24/2019,24.2,22.3,27.3,,2.2,68.5
112,인천,8/25/2019,24.8,21.4,28,,2.1,71.9
112,인천,8/26/2019,25.9,23.4,29.5,,2.2,75.8
112,인천,8/27/2019,24.9,22.2,27.6,2.6,2.2,76.6
112,인천,8/28/2019,25.6,23.7,28.5,,2.7,75
112,인천,8/29/2019,23.8,20.5,26.3,38.6,3.6,79.8
112,인천,8/30/2019,23.1,21.4,25.6,0,3.7,67.5
112,인천,8/31/2019,23.5,19.9,27.3,0,2.4,69.4
112,인천,9/1/2019,23.6,20.4,26.3,,1.9,73.5
112,인천,9/2/2019,24.6,20.8,28.8,,2.4,65.8
112,인천,9/3/2019,24.6,22.5,28.1,3.2,2.2,73.3
112,인천,9/4/2019,22.9,21.6,24.4,58.2,2.9,91.4
112,인천,9/5/2019,23,22.2,25.4,40.3,2.4,94.4
112,인천,9/6/2019,24.7,22.1,27.8,6.9,2.3,88.8
112,인천,9/7/2019,25.2,22.5,29.5,1.4,8.6,80.3
112,인천,9/8/2019,24.2,23.1,26,,2.6,85.8
112,인천,9/9/2019,25.3,22.8,28,0,1.9,76.1
112,인천,9/10/2019,23.8,22.2,26.5,88.8,2.4,95
112,인천,9/11/2019,24.3,20.2,27.8,4.2,3.5,74
112,인천,9/12/2019,20.5,17.4,23.9,25.2,3.5,77.5
112,인천,9/13/2019,22.5,17.5,27.5,0,2.5,69.9
112,인천,9/14/2019,22.7,21.6,24.1,0.8,2.1,86.1
112,인천,9/15/2019,23.5,20.1,27.5,,2.5,80
112,인천,9/16/2019,24.1,20.3,28.7,,3.1,60.3
112,인천,9/17/2019,23.9,19.8,28.1,,2.7,49
112,인천,9/18/2019,20.5,15.9,23.5,,4.4,49.8
112,인천,9/19/2019,19.2,14.1,24.1,,3.2,48
112,인천,9/20/2019,19.9,16,23.4,,2.7,55.5
112,인천,9/21/2019,20.3,18.8,22.5,0,2.7,61.6
112,인천,9/22/2019,19.4,18.3,20.5,0,4.4,61.1
112,인천,9/23/2019,19.8,16.7,23.7,,3.7,53.6
112,인천,9/24/2019,20.2,16.2,24.4,,1.8,65.5
112,인천,9/25/2019,20.8,17,24.5,,1.7,74.1
112,인천,9/26/2019,22.9,18.8,28.1,,1.7,61.1
112,인천,9/27/2019,23.2,20.5,26.6,,1.9,61.3
112,인천,9/28/2019,23.1,20.2,27,,2.3,69.1
112,인천,9/29/2019,21.7,18.3,26.4,,2.1,75
112,인천,9/30/2019,21.7,18.2,26.4,,1.6,83.4
112,인천,10/1/2019,22.8,18.4,27.5,,1.6,77.3
112,인천,10/2/2019,22.1,20.3,24.4,13.2,3.4,85
112,인천,10/3/2019,23.1,19.9,27.2,4.2,3.7,72.3
112,인천,10/4/2019,22.2,19.7,26.1,,2.5,77.9
112,인천,10/5/2019,18.5,14.6,21.3,0,3,76.6
112,인천,10/6/2019,17.9,12.7,22.1,,2.9,60.5
112,인천,10/7/2019,15.3,14.3,18.3,13.8,2.3,91.9
112,인천,10/8/2019,15.7,11.9,18.3,,4.2,56.6
112,인천,10/9/2019,14.5,10.1,19,,1.7,45.9
112,인천,10/10/2019,16.1,13.1,19.3,,1.7,60.8
112,인천,10/11/2019,19.3,15,24.1,,2.8,63.9
112,인천,10/12/2019,18.2,15.2,22.5,,4.8,52
112,인천,10/13/2019,17.5,12.8,23,,2.7,58.3
112,인천,10/14/2019,14.3,9.8,17.2,,3.7,57
112,인천,10/15/2019,14,8.6,20,,2.4,58.4
112,인천,10/16/2019,14.8,10.9,19,,2.3,67.1
112,인천,10/17/2019,16,12.6,21.1,,1.8,58.8
112,인천,10/18/2019,18.2,14.3,23.3,,2.9,57.9
112,인천,10/19/2019,17.2,13.4,21.3,,2.3,69.6
112,인천,10/20/2019,16.5,13.6,20.7,,2,75.8
112,인천,10/21/2019,17.4,12.6,22.4,,2.5,69
112,인천,10/22/2019,18,14.3,22.4,,1.9,64.4
112,인천,10/23/2019,17.8,15.6,20.5,,2.4,59.5
112,인천,10/24/2019,18.2,14.8,22.5,,3.1,54.5
112,인천,10/25/2019,16,11.9,20.8,0,3.3,65.6
112,인천,10/26/2019,10.2,7.7,12.8,,3.2,63
112,인천,10/27/2019,12.5,6.9,16.8,,2,59.1
112,인천,10/28/2019,14.1,10.2,17.3,0.6,3.7,68.3
112,인천,10/29/2019,13.6,9.2,17.3,0.1,3.4,53.1
112,인천,10/30/2019,13,7.8,17.3,,2.1,61.4
112,인천,10/31/2019,15.7,10.6,19.2,,3.4,78.3
201,강화,4/5/2016,7.8,1.1,14.3,,2.8,58.9
201,강화,4/6/2016,12.1,3.5,21.5,1.5,1.9,56.6
201,강화,4/7/2016,14,8.7,20.4,5,3.1,59.9
201,강화,4/8/2016,7.6,6,13.8,,3,85.1
201,강화,4/9/2016,8.5,6.2,10.6,0.3,1.3,88.6
201,강화,4/10/2016,12.1,8.3,17.5,0.1,2.5,66.5
201,강화,4/11/2016,10.6,5.7,17.1,,2.8,43.8
201,강화,4/12/2016,12.5,6.5,17.9,,2,50.4
201,강화,4/13/2016,12.7,8.3,19.7,0.4,2.3,74.4
201,강화,4/14/2016,9.2,6.7,15.2,,3.3,81.6
201,강화,4/15/2016,11.8,3.8,19.9,,2.2,53
201,강화,4/16/2016,13.3,6.7,20.5,38.1,2,67.6
201,강화,4/17/2016,10.5,6.6,14.5,20.5,5,69.9
201,강화,4/18/2016,10.1,6.2,17.1,0.5,3.2,69.5
201,강화,4/19/2016,10,3.8,16.6,,2.5,62.3
201,강화,4/20/2016,13,8.1,19.7,4.6,2,59.1
201,강화,4/21/2016,12.8,10.5,17.7,22,2.6,83.5
201,강화,4/22/2016,10.7,8.9,13.8,,2.4,88.5
201,강화,4/23/2016,11.5,5.4,18.3,,1.9,65
201,강화,4/24/2016,13,5.3,21.2,,1.8,39
201,강화,4/25/2016,13.7,6.1,22.1,,2,38
201,강화,4/26/2016,18.7,8.5,27.8,,2.6,41.3
201,강화,4/27/2016,15.5,12.4,19.6,,3.9,37.1
201,강화,4/28/2016,14.3,9.6,19.8,,2.5,46.6
201,강화,4/29/2016,12.9,8.1,18.3,,2.7,64.6
201,강화,4/30/2016,13.9,6.8,18.1,,3,54.9
201,강화,5/1/2016,16.7,10.3,22.2,,2.6,52.4
201,강화,5/2/2016,19.9,15.9,26.7,15,3,65
201,강화,5/3/2016,12.9,9.3,17.7,52,5.7,79.6
201,강화,5/4/2016,15.7,11,20.3,,5.1,46.5
201,강화,5/5/2016,16.8,7.5,25.4,19,2,59.5
201,강화,5/6/2016,14.6,11.5,18,12,3.4,85.6
201,강화,5/7/2016,16.5,9.8,21.6,,3,50.5
201,강화,5/8/2016,16.6,9.3,24.5,,2,58.8
201,강화,5/9/2016,17.5,13.3,21.6,,1.9,54.9
201,강화,5/10/2016,13.3,11.2,16.6,8.5,2.4,76.6
201,강화,5/11/2016,14.5,9.8,20.9,,2.8,66
201,강화,5/12/2016,14.9,9.5,20.1,,3.5,70.8
201,강화,5/13/2016,16.9,12,23.3,,2.3,50.5
201,강화,5/14/2016,17.6,12.1,24.3,,2.2,51.6
201,강화,5/15/2016,15.6,11.6,21.4,52.5,2.5,76.6
201,강화,5/16/2016,14.3,10.1,20.1,0.5,3.2,66.5
201,강화,5/17/2016,16.1,8.3,23.1,,2,61.1
201,강화,5/18/2016,19.3,10.7,27,,1.9,47.8
201,강화,5/19/2016,23.2,12.9,29.8,,2.1,34.3
201,강화,5/20/2016,21,14.2,28.4,,1.8,43.9
201,강화,5/21/2016,21.6,15,29.9,,1.5,34
201,강화,5/22/2016,22,14.4,28.4,,1.9,41.5
201,강화,5/23/2016,19.8,14.3,26.2,0.2,1.7,53.5
201,강화,5/24/2016,15.9,14.4,18.4,32,2.9,83.3
201,강화,5/25/2016,17.7,15.2,22,,2.3,77
201,강화,5/26/2016,16.8,14.7,19.3,0.1,1.5,81.8
201,강화,5/27/2016,19,14.5,24.9,,1.8,70
201,강화,5/28/2016,18.8,13.3,23.8,,2.4,66.5
201,강화,5/29/2016,19.1,12.9,23.9,,2.4,68
201,강화,5/30/2016,19.7,14.2,25.4,,2.6,69
201,강화,5/31/2016,18.8,14.2,22.9,,2.6,75.4
201,강화,6/1/2016,21.9,14,28.2,,2.3,49.8
201,강화,6/2/2016,19.6,14.8,25.4,,2.4,64.8
201,강화,6/3/2016,18.5,13.2,23.9,,2.1,62.4
201,강화,6/4/2016,18.8,14.8,25.1,,1.6,65.8
201,강화,6/5/2016,22,14.5,29.2,,1.9,48.6
201,강화,6/6/2016,21.3,18.4,26.1,,1.7,54.8
201,강화,6/7/2016,20.7,17.8,25.4,,2.1,69.3
201,강화,6/8/2016,19,17.1,22.3,,3,80.4
201,강화,6/9/2016,20.7,15.9,25.9,,2,73.6
201,강화,6/10/2016,20.5,14.7,26.4,,1.9,71.4
201,강화,6/11/2016,20.9,18.2,24.8,7.5,1.4,82.1
201,강화,6/12/2016,20.7,17,24.7,1.5,2.3,84.4
201,강화,6/13/2016,20.1,16.7,24.8,,2.6,79.6
201,강화,6/14/2016,20.1,15.8,25.4,0.3,1.9,77.6
201,강화,6/15/2016,19.5,16.9,22.6,6.5,3,81.6
201,강화,6/16/2016,20,17.8,23.1,,3,77.1
201,강화,6/17/2016,21.4,17.4,26.7,,2.3,74.1
201,강화,6/18/2016,20.3,17.3,24.3,,2.5,76.3
201,강화,6/19/2016,21.3,16.5,26.6,,1.8,76.8
201,강화,6/20/2016,22.1,17.7,27.4,,1.4,76.3
201,강화,6/21/2016,22.7,18.2,28.8,,1.7,75.3
201,강화,6/22/2016,22.6,19.2,26.4,0.6,1.8,75.3
201,강화,6/23/2016,22.3,17.6,27.3,0.5,1.8,78.6
201,강화,6/24/2016,22.1,19.5,26.5,2.5,1.9,75.4
201,강화,6/25/2016,22.5,17.9,26.2,,2.6,61.9
201,강화,6/26/2016,23.5,16.5,28.2,,2.9,61.1
201,강화,6/27/2016,22.1,16.8,26.5,,1.3,68.6
201,강화,6/28/2016,21.5,17.6,26.4,,1.8,79
201,강화,6/29/2016,22.7,16.8,28.7,0,2.3,70.8
201,강화,6/30/2016,22.5,21.6,24.3,,2.3,84.3
201,강화,7/1/2016,23,21.1,24.9,78.5,2.5,85.3
201,강화,7/2/2016,22.4,20.3,25.5,0.2,2.7,81.9
201,강화,7/3/2016,21.5,17.8,25.9,,1,77.9
201,강화,7/4/2016,21.1,18.2,25.8,39.4,2.7,83.6
201,강화,7/5/2016,21.8,18.8,24.3,75,2.7,89
201,강화,7/6/2016,20.8,18.6,25.1,0.1,1.8,81.5
201,강화,7/7/2016,22.3,18.6,27.9,0.1,1.3,75.5
201,강화,7/8/2016,25.2,18.4,30.6,,1.4,70.5
201,강화,7/9/2016,25.1,20.5,30.5,,1.8,72.4
201,강화,7/10/2016,24.4,20.5,29.7,,1.9,78.1
201,강화,7/11/2016,26,20.9,31.5,,1.4,70.4
201,강화,7/12/2016,24.7,22.2,28.3,,2,69.3
201,강화,7/13/2016,24.6,20.8,28.1,0,2.1,78.1
201,강화,7/14/2016,25.9,22.7,30.7,,2.2,68
201,강화,7/15/2016,24.4,21.7,28.2,5.5,1.7,69.6
201,강화,7/16/2016,20.1,18.7,21.8,52,3.2,89.1
201,강화,7/17/2016,21,19.8,23,2,2,87.6
201,강화,7/18/2016,22.5,19.4,26.5,,1.7,79
201,강화,7/19/2016,24.4,19,30.7,,1.3,74.6
201,강화,7/20/2016,26.2,21.1,31.3,,1,74.3
201,강화,7/21/2016,26.7,23.7,31.6,0,1.5,70.1
201,강화,7/22/2016,27.7,24.3,32.2,,2,69.9
201,강화,7/23/2016,26.9,24.8,29.6,3,2.7,74.4
201,강화,7/24/2016,25.5,24.5,26.7,24.5,2.4,86.9
201,강화,7/25/2016,26.2,24,29.5,,1.8,83.9
201,강화,7/26/2016,26.3,23.1,29,0.1,2.4,80.6
201,강화,7/27/2016,26.1,24.8,27.3,15.5,4.1,83.4
201,강화,7/28/2016,25.1,23.1,27.5,3.5,2.8,83.6
201,강화,7/29/2016,25,21.6,28.6,25.5,1.1,85.6
201,강화,7/30/2016,26.7,23.5,30.9,1.5,1.6,79.9
201,강화,7/31/2016,27,24.4,30.3,,1.5,83
201,강화,8/1/2016,26.8,24.7,30.5,,1.8,81.4
201,강화,8/2/2016,26.4,23.7,30.6,0.1,1.2,81
201,강화,8/3/2016,27.2,22.6,32.6,,1.5,73
201,강화,8/4/2016,28.1,23.5,33.1,,1.3,73.6
201,강화,8/5/2016,28.8,23.1,33.9,,1.4,71.8
201,강화,8/6/2016,28.4,24.9,32.6,,2,75.1
201,강화,8/7/2016,27.9,22.9,31.9,,2.1,70.4
201,강화,8/8/2016,27.9,23.4,32.9,,1.4,74.1
201,강화,8/9/2016,28,23.9,33.2,,2,73.1
201,강화,8/10/2016,27.7,24.5,31.2,,2.7,74.5
201,강화,8/11/2016,28.2,23.5,32.9,,1.7,74.6
201,강화,8/12/2016,28.1,23.8,31.9,,2,79.5
201,강화,8/13/2016,28,24.5,31.6,,2.6,80.4
201,강화,8/14/2016,27.7,25.9,30.6,0.3,2.1,82.6
201,강화,8/15/2016,26.7,22.6,31.5,,1.5,77
201,강화,8/16/2016,28.1,23.4,32.2,,1.8,70.8
201,강화,8/17/2016,27.4,22.4,32.8,,1.4,69.6
201,강화,8/18/2016,27.3,23,32.5,,1.3,70.4
201,강화,8/19/2016,27.8,24,31.6,0,0.9,71.8
201,강화,8/20/2016,28.6,25.2,33.1,,1.2,69.4
201,강화,8/21/2016,28,24.7,32.8,0.3,1.3,68.8
201,강화,8/22/2016,28.2,22.6,33.9,,2,68
201,강화,8/23/2016,26.6,22.3,31.5,,1.6,72.4
201,강화,8/24/2016,27,22.7,31.8,,1.4,69.4
201,강화,8/25/2016,24.8,21.2,29.5,14,1.6,78.3
201,강화,8/26/2016,22.3,18.7,27.5,5,2.8,61.6
201,강화,8/27/2016,21.3,13.2,26.5,,2.5,51.3
201,강화,8/28/2016,21,16.9,24.9,,3.2,58.4
201,강화,8/29/2016,23,18.2,26.9,,2.3,46.6
201,강화,8/30/2016,20.8,18,25.1,0,3.1,59.5
201,강화,8/31/2016,18.2,16.3,20.2,7,3.9,77
201,강화,9/1/2016,21.8,13.8,27.2,,3,77
201,강화,9/2/2016,24.3,19.4,29.5,7,2,70.5
201,강화,9/3/2016,23,20.1,27.7,,1.5,75.9
201,강화,9/4/2016,23.1,19.3,27.3,,0.8,80.6
201,강화,9/5/2016,24.2,20.1,29,,1.7,74.3
201,강화,9/6/2016,22.6,17.1,27.1,,1.8,79.5
201,강화,9/7/2016,22.8,18.4,27.5,,1.5,77.5
201,강화,9/8/2016,21.9,18.5,27.3,0.1,1.2,78.1
201,강화,9/9/2016,22.3,18.6,27.8,0.1,1.3,76.5
201,강화,9/10/2016,22.5,17.3,28,,1.2,75.6
201,강화,9/11/2016,21.8,18.3,27.4,2,1.6,76.9
201,강화,9/12/2016,23.2,17.8,27.7,,1.3,70.4
201,강화,9/13/2016,22.9,18.3,28.8,,1.8,67.9
201,강화,9/14/2016,22.4,17.6,27.9,,1.5,71.1
201,강화,9/15/2016,21.5,17.1,27.9,,1.2,77.6
201,강화,9/16/2016,22.4,17.4,27.6,,1.2,75.3
201,강화,9/17/2016,23.1,19.4,28.6,0.5,2,69.8
201,강화,9/18/2016,22.5,18.2,27.9,,2.9,60.4
201,강화,9/19/2016,20.8,17.5,26.5,,3.3,59
201,강화,9/20/2016,19.4,14.9,25.5,,2.9,47.1
201,강화,9/21/2016,17.3,9.9,24.2,,1.3,56
201,강화,9/22/2016,19,13.5,25.4,,1.1,61.6
201,강화,9/23/2016,18.7,12.3,25.6,,1.3,67.5
201,강화,9/24/2016,19.4,13.3,26,,1.4,69.9
201,강화,9/25/2016,20.4,15.3,26.4,,1.4,69.6
201,강화,9/26/2016,21,17.1,28.6,0,1.1,72.8
201,강화,9/27/2016,19.1,18,21.8,19,0.6,87.8
201,강화,9/28/2016,18.7,15.8,20.6,0.2,0.9,84.6
201,강화,9/29/2016,19.8,16.5,25.3,,2.4,66.6
201,강화,9/30/2016,18.8,16.3,23.5,,1.2,75
201,강화,10/1/2016,19.2,15,24.8,,0.9,77.3
201,강화,10/2/2016,18.2,16.2,23.4,88,2,87.6
201,강화,10/3/2016,21.3,16.4,26.9,98,2.2,70.8
201,강화,10/4/2016,20.1,13.9,27.4,,1.8,67.1
201,강화,10/5/2016,20,14.7,25.9,,3,64.1
201,강화,10/6/2016,16.2,10.2,21.9,,2.2,61
201,강화,10/7/2016,18.4,12.3,23.6,2,1.7,70.5
201,강화,10/8/2016,16.5,9.8,21.7,5,2.7,64.8
201,강화,10/9/2016,11,6.5,15.5,,2.2,44.4
201,강화,10/10/2016,10.9,5.1,18.4,,1.4,54.8
201,강화,10/11/2016,14.1,6.8,19.9,,1.7,71.1
201,강화,10/12/2016,13.8,8.7,18.8,,1.8,48.6
201,강화,10/13/2016,12.8,5.9,20.1,,1.3,58.6
201,강화,10/14/2016,14.8,9.5,21.5,,1.1,77.8
201,강화,10/15/2016,16.8,10.3,24.6,,0.9,73.6
201,강화,10/16/2016,15.9,13.7,19,2.5,1.1,81.9
201,강화,10/17/2016,16.3,10.5,21.5,,1.5,80.9
201,강화,10/18/2016,13.7,7.9,22.1,,1.1,70.8
201,강화,10/19/2016,15.2,10,21.8,,1.4,76.8
201,강화,10/20/2016,16.7,10.5,23.3,,1.4,69.5
201,강화,10/21/2016,17.2,14.8,20.9,,2,64
201,강화,10/22/2016,16.7,12.9,20.6,0,1.2,70
201,강화,10/23/2016,12.4,9.5,16.5,4.5,3.3,75.1
201,강화,10/24/2016,13,5.6,19.1,0.3,1.5,69.9
201,강화,10/25/2016,13.8,10.3,18.8,47.5,1.6,82.3
201,강화,10/26/2016,12.1,7.3,16.7,,1.1,78.9
201,강화,10/27/2016,13.3,6.3,19,,1.7,66.8
201,강화,10/28/2016,13.7,9.5,17.5,1.5,1.6,64.5
201,강화,10/29/2016,7,2.2,10.4,,2.7,35.9
201,강화,10/30/2016,6.1,0.1,13.2,,1.4,51
201,강화,10/31/2016,5.6,-1.5,9.8,0.5,1.6,61.4
201,강화,11/1/2016,0.8,-3.3,6.1,,1.7,50.9
201,강화,11/2/2016,3.5,-3.6,8.7,0.5,1.3,65.9
201,강화,11/3/2016,9.4,3.3,13.6,0.1,1.8,71.5
201,강화,11/4/2016,13.4,8.6,16.7,0,2.9,72.3
201,강화,11/5/2016,14.6,10.2,18.3,,2.8,81.1
201,강화,11/6/2016,13.6,10.2,17.5,,2.5,66.9
201,강화,11/7/2016,12.2,7.9,16.8,2,2.6,72
201,강화,11/8/2016,3.6,0.4,8,,2.4,51.5
201,강화,11/9/2016,1.5,-2.4,7.5,,2,41.1
201,강화,11/10/2016,5.2,-0.7,8.8,0.1,1.2,56.3
201,강화,11/11/2016,9.3,4.9,14.4,1,2.2,63.5
201,강화,11/12/2016,12.6,6.7,16,,2.3,69.3
201,강화,11/13/2016,14.6,11.7,18.5,0,1.3,76.8
201,강화,11/14/2016,12.3,7.2,15.1,4.5,1,78.6
201,강화,11/15/2016,4.9,-0.3,9.7,,2.7,46.6
201,강화,11/16/2016,3.7,-2.1,10.2,,0.9,57.9
201,강화,11/17/2016,7.1,1.5,14.2,,0.8,71
201,강화,11/18/2016,9.2,2.9,13.9,,1,69.8
201,강화,11/19/2016,11.4,6.2,16.8,0.4,1.9,74.8
201,강화,11/20/2016,8.4,2.9,13.1,,1.9,42.3
201,강화,11/21/2016,8.1,1.8,12.4,,2.1,40.5
201,강화,11/22/2016,1.1,-2.1,6.8,0,2.7,41.8
201,강화,11/23/2016,-1.9,-6,2.5,,2,38.8
201,강화,11/24/2016,-2.6,-7.7,2.8,,1.7,46.4
201,강화,11/25/2016,0.4,-5.3,6.4,,1.1,51.5
201,강화,11/26/2016,1.6,-1,3.3,2,1.3,76.8
201,강화,11/27/2016,3.9,1.2,7.8,0.2,1.1,84.5
201,강화,11/28/2016,1.8,-2.8,5.5,,2,53.4
201,강화,11/29/2016,0.3,-4.4,6.7,,1.4,54
201,강화,11/30/2016,5.7,-1.8,9.4,0.6,1.3,64.4
201,강화,12/1/2016,4,-2.9,8.8,0,2.7,46.4
201,강화,12/2/2016,1.3,-5.3,7.9,,1.4,62.5
201,강화,12/3/2016,3.5,-1.6,10.3,,1.2,74.9
201,강화,12/4/2016,5.5,0.7,9.5,,1.1,75.8
201,강화,12/5/2016,6.3,0.2,10.6,,2.6,65.1
201,강화,12/6/2016,-1.3,-5,3.6,,2.1,41.9
201,강화,12/7/2016,1.8,-3.1,7.2,0.3,1.7,65.6
201,강화,12/8/2016,1.8,-5.7,6.7,12,1.2,72.6
201,강화,12/9/2016,1.6,-2.1,4.4,0.5,2.6,59.8
201,강화,12/10/2016,-1.1,-5,3.6,,2,44.6
201,강화,12/11/2016,-2.4,-7.3,4.6,,1.2,55.9
201,강화,12/12/2016,0.5,-5.5,6.6,,1.1,57
201,강화,12/13/2016,2.5,-1.1,7.2,,2.3,59.6
201,강화,12/14/2016,-1.4,-4.7,1.3,,2.1,48.4
201,강화,12/15/2016,-5,-9.2,-1.1,,1.7,43.5
201,강화,12/16/2016,-4.5,-11,0.1,,1.7,49.5
201,강화,12/17/2016,2.6,-3.1,9.4,,1.3,72.4
201,강화,12/18/2016,5.6,1.8,8.6,,1.4,73.4
201,강화,12/19/2016,6.4,2.6,11.1,0.6,1.3,75.6
201,강화,12/20/2016,4.4,1,10.6,,0.9,82.8
201,강화,12/21/2016,6.7,0.9,11.8,25.5,2.5,78.9
201,강화,12/22/2016,4.9,1.1,9.1,22.5,3.1,84.5
201,강화,12/23/2016,-2.1,-3.3,1.2,0,3.1,67.5
201,강화,12/24/2016,-2.9,-5.6,0.3,,1.2,68.1
201,강화,12/25/2016,-0.2,-5.5,4.6,,1.1,73.9
201,강화,12/26/2016,2.2,-0.2,4.5,0,1.1,66.6
201,강화,12/27/2016,-2.2,-6.9,1.4,,2.6,46.5
201,강화,12/28/2016,-4.7,-11,0.8,,1.5,54
201,강화,12/29/2016,-3.9,-6.5,-0.7,0.4,2.2,50.3
201,강화,12/30/2016,-4,-10.1,0.6,,1.3,62.8
201,강화,12/31/2016,-0.1,-5,6.5,,1.2,76.6
201,강화,1/1/2017,2,-4.3,7.3,0,0.8,83
201,강화,1/2/2017,4.5,-1.2,8.5,0.2,1.7,81.8
201,강화,1/3/2017,0.7,-4.8,6.1,,1.2,73.6
201,강화,1/4/2017,3.7,-1.7,9.2,,1.7,55.4
201,강화,1/5/2017,3.4,-1.9,7.4,,2.6,54.8
201,강화,1/6/2017,4.2,-0.4,10.4,,1.8,64.3
201,강화,1/7/2017,3.3,-2.3,9.2,,1,71.4
201,강화,1/8/2017,6,3,9.9,0,2.4,67.6
201,강화,1/9/2017,1.3,-5.2,4.2,,2.8,61.6
201,강화,1/10/2017,-3.3,-6.8,1.6,,2.2,49.1
201,강화,1/11/2017,-4,-10.1,1.6,,1.6,46.1
201,강화,1/12/2017,-2.6,-8.1,1.6,0,1.9,45.1
201,강화,1/13/2017,-5.7,-9.4,-1.1,0.2,2.4,52.1
201,강화,1/14/2017,-7.2,-9.2,-3.9,,2.3,32.1
201,강화,1/15/2017,-5.5,-10.8,0.2,,1.9,36.9
201,강화,1/16/2017,-5.2,-10.5,2.3,,1.3,46
201,강화,1/17/2017,-2.3,-9.8,3.9,,1.1,59.1
201,강화,1/18/2017,-1.2,-5.3,4.1,,1.1,70.9
201,강화,1/19/2017,-2.3,-8.1,2.8,,1.5,62
201,강화,1/20/2017,-4.7,-10.5,-1.9,2,2.8,66.6
201,강화,1/21/2017,-6.6,-12.1,-1.4,0.8,1.3,76.5
201,강화,1/22/2017,-7.5,-11.3,-3,,2.6,49.3
201,강화,1/23/2017,-9,-14.3,-3.8,,1.8,53.9
201,강화,1/24/2017,-7.8,-14.3,-1.7,,1.3,58.3
201,강화,1/25/2017,-6.2,-13.1,0.2,,1.4,59.3
201,강화,1/26/2017,-0.9,-9.6,6.5,1.5,2.2,75
201,강화,1/27/2017,-3,-8,5.3,1,2.7,43.4
201,강화,1/28/2017,-2.7,-10,2.6,,1.3,45.5
201,강화,1/29/2017,0.1,-1.3,1.2,3,1.2,73.3
201,강화,1/30/2017,-5.5,-9.1,-0.4,,2.8,53.6
201,강화,1/31/2017,-7,-12.9,-1,,1,53.5
201,강화,2/1/2017,-4.1,-9,-0.1,,2.2,49.6
201,강화,2/2/2017,-3,-11.4,3.2,,1.9,61
201,강화,2/3/2017,0.1,-5.1,5.8,,1.2,75.6
201,강화,2/4/2017,0.2,-4.5,3.1,,1,78.9
201,강화,2/5/2017,1.2,-0.9,3.2,0.5,2,75.8
201,강화,2/6/2017,-1.2,-4.3,2.3,,2.9,46
201,강화,2/7/2017,-2.4,-5.7,1.2,,1.6,42.5
201,강화,2/8/2017,-2.3,-7.4,1.4,,1.6,50.1
201,강화,2/9/2017,-4.4,-5.9,-2,,3.3,43.1
201,강화,2/10/2017,-5.8,-8,-2.4,,3.4,41.5
201,강화,2/11/2017,-4,-10.7,1.3,,2.4,45.9
201,강화,2/12/2017,-2.6,-9.3,3.4,,2,53.8
201,강화,2/13/2017,-0.7,-7.8,5.7,,1.2,53
201,강화,2/14/2017,-0.4,-5,5.4,,2.5,48.1
201,강화,2/15/2017,-0.1,-6.8,6.1,,1.4,66.8
201,강화,2/16/2017,4.8,-3.5,10.5,0.5,2.5,70.6
201,강화,2/17/2017,0,-4.9,6.5,2,2.8,52.1
201,강화,2/18/2017,-2,-9.1,3.4,,2.1,49.4
201,강화,2/19/2017,2.5,-5.5,7.5,6.5,2.8,71.6
201,강화,2/20/2017,-1.9,-5,6,,3.2,47.6
201,강화,2/21/2017,-2.4,-9.3,3.5,,1.8,41.9
201,강화,2/22/2017,0.7,-0.8,2.6,3.5,2.1,71.8
201,강화,2/23/2017,-1.4,-5.6,1.6,,3.1,52.6
201,강화,2/24/2017,-0.7,-6.4,3,,2.2,52
201,강화,2/25/2017,1.4,-5.6,6.7,,2.7,70.1
